plottag,dbh.x,year.x,plot.x,species,kgc.x,basal_area.x,dbh.y,year.y,plot.y,kgc.y,basal_area.y,dbh_gr,basal_gr,dbh_inc,kgc_inc,basal_inc,kgc_gr,pl_row,pl_col
G5-272,15.27,2008,G5,hem,25.476593724518672,183.1,15.42,2009,G5,26.08933739340725,186.7,0.15000000000000036,0.019661387220098275,0.009823182711198452,0.024051239954377107,3.5999999999999943,0.6127436688885766,G,5
G5-273,21.05,2008,G5,hem,55.653080939429934,348,21.36,2009,G5,57.671800095691864,358.3,0.3099999999999987,0.02959770114942532,0.014726840855106827,0.03627326865261969,10.300000000000011,2.0187191562619304,G,5
G5-275,16.65,2008,G5,rm,53.09131442571005,217.7,16.71,2009,G5,53.53815882536306,219.3,0.060000000000002274,0.007349563619660188,0.0036036036036037403,0.008416525461585115,1.6000000000000227,0.4468443996530098,G,5
G5-276,20.35,2008,G5,hem,51.25057482424271,325.3,20.81,2009,G5,54.119405245213024,340.1,0.4599999999999973,0.04549646480172152,0.02260442260442247,0.055976551108130955,14.800000000000011,2.868830420970312,G,5
G5-277,23,2008,G5,rm,112.70784898611329,415.5,23.03,2009,G5,113.05067999371204,416.6,0.030000000000001137,0.0026474127557160596,0.0013043478260870058,0.003041766928237509,1.1000000000000227,0.34283100759874685,G,5
G5-278,14.91,2008,G5,hem,24.041014194901642,174.6,14.92,2009,G5,24.080227405072865,174.8,0.009999999999999787,0.0011454753722795936,6.706908115358676e-4,0.0016310963361744833,0.20000000000001705,0.03921321017122281,G,5
G5-279,39.39,2008,G5,ro,497.0999763113057,1219,39.75,2009,G5,508.0272361896017,1241,0.35999999999999943,0.01804757998359311,0.009139375476009124,0.02198201649370606,22,10.927259878296013,G,5
G5-282,21.26,2008,G5,rm,93.83194089785707,355,21.31,2009,G5,94.34692311560315,356.7,0.04999999999999716,0.004788732394366165,0.002351834430855934,0.005488346642074433,1.6999999999999886,0.5149822177460806,G,5
G5-283,12.73,2008,G5,rm,28.403933291141907,127.3,12.76,2009,G5,28.560142815559956,127.9,0.02999999999999936,0.004713275726630075,0.0023566378633149538,0.005499573696955723,0.6000000000000085,0.15620952441804903,G,5
G5-284,11.16,2008,G5,rm,20.901905355675673,97.82,11.16,2009,G5,20.901905355675673,97.82,0,0,0,0,0,0,G,5
G5-285,27.18,2008,G5,wp,105.60611067162387,580.2,27.27,2009,G5,106.49564247868504,584.1,0.08999999999999986,0.00672182006204753,0.00331125827814569,0.008423109244380026,3.8999999999999773,0.8895318070611751,G,5
G5-286,27.43,2008,G5,hem,106.1652365504324,590.9,27.54,2009,G5,107.208021771028,595.7,0.10999999999999943,0.00812320189541389,0.004010207801676976,0.009822285095180313,4.800000000000068,1.0427852205956043,G,5
G5-287,15.49,2008,G5,rm,44.869177329062644,188.4,15.48,2009,G5,44.80171425343182,188.2,-0.009999999999999787,-0.0010615711252654832,-6.455777921239371e-4,-0.0015035505361746168,-0.20000000000001705,-0.0674630756308261,G,5
G5-289,20.3,2008,G5,hem,50.944314463377644,323.7,20.44,2009,G5,51.80458763676405,328.1,0.14000000000000057,0.01359283286994141,0.006896551724137959,0.016886539399893746,4.400000000000034,0.8602731733864033,G,5
G5-290,13.14,2008,G5,hem,17.685034697502896,135.6,13.34,2009,G5,18.345919395877736,139.8,0.1999999999999993,0.030973451327433756,0.015220700152206947,0.037369714545607086,4.200000000000017,0.66088469837484,G,5
G5-291,46.86,2008,G5,ro,752.8157692527868,1725,47.04,2009,G5,759.745482723793,1738,0.17999999999999972,0.007536231884057971,0.003841229193341863,0.009205058865709327,13,6.929713471006153,G,5
G5-292,11.21,2008,G5,rm,21.12075218161759,98.7,11.23,2009,G5,21.20865539372963,99.05,0.019999999999999574,0.003546099290780084,0.001784121320249739,0.004161935680896124,0.3499999999999943,0.08790321211203889,G,5
G5-293,21.37,2008,G5,hem,57.73763090892769,358.7,21.59,2009,G5,59.19719257611934,366.1,0.21999999999999886,0.020630052969055016,0.010294805802526853,0.025279209489802,7.400000000000034,1.4595616671916503,G,5
G5-294,25.73,2008,G5,rm,146.37031428984682,520,25.84,2009,G5,147.83247579116087,524.4,0.10999999999999943,0.008461538461538418,0.0042751651768363555,0.009989467525625732,4.399999999999977,1.462161501314057,G,5
G5-295,42.27,2008,G5,ro,588.4212125399399,1403,42.53,2009,G5,597.1084442775367,1421,0.259999999999998,0.012829650748396294,0.006150934468890419,0.014763627742273366,18,8.68723173759679,G,5
G5-589,12.52,2008,G5,hem,15.726636636819181,123.1,12.61,2009,G5,16.002515184280263,124.9,0.08999999999999986,0.014622258326563862,0.0071884984025559,0.01754212002426475,1.8000000000000114,0.2758785474610814,G,5
G5-597,11.23,2008,G5,bb,19.618921662673316,99.05,11.42,2009,G5,20.51451196290698,102.4,0.1899999999999995,0.033821302372539205,0.0169189670525378,0.04564931323099177,3.3500000000000085,0.895590300233664,G,5
G5-739,12.6,2008,G5,hem,15.971721939788035,124.7,12.76,2009,G5,16.46862797328441,127.9,0.16000000000000014,0.025661587810745814,0.01269841269841271,0.031111613097802856,3.200000000000003,0.49690603349637463,G,5
G5-740,10.45,2008,G5,rm,17.93367356158261,85.77,10.47,2009,G5,18.01374753686451,86.1,0.02000000000000135,0.0038474991255683607,0.0019138755980862537,0.004465006849095094,0.3299999999999983,0.08007397528190197,G,5
G5-741,10.63,2008,G5,rm,18.661683081445155,88.75,10.6,2009,G5,18.53919914353062,88.25,-0.030000000000001137,-0.005633802816901409,-0.002822201317027388,-0.006563391810908904,-0.5,-0.12248393791453438,G,5
G5-742,13.13,2008,G5,hem,17.652366254199354,135.4,13.32,2009,G5,18.279185326774584,139.3,0.1899999999999995,0.02880354505169871,0.014470677837014431,0.035509067937343264,3.9000000000000057,0.6268190725752305,G,5
G5-751,10.94,2008,G5,hem,11.336173522654562,94,10.97,2009,G5,11.411722133088373,94.52,0.030000000000001137,0.005531914893616979,0.0027422303473492813,0.006664383734320293,0.519999999999996,0.07554861043381145,G,5
G5-752,10.41,2008,G5,rm,17.774136178906666,85.11,10.49,2009,G5,18.094025206144483,86.43,0.08000000000000007,0.015509340853013833,0.007684918347742562,0.017997444377490665,1.3200000000000074,0.3198890272378172,G,5
H1-117,12.2,2008,H1,hem,14.76859758370195,116.9,12.4,2009,H1,15.36320036911192,120.8,0.20000000000000107,0.033361847733105146,0.016393442622950907,0.040261289674935044,3.8999999999999915,0.59460278540997,H,1
H1-302,38.56,2008,H1,ro,472.43138201638016,1168,38.81,2009,H1,479.78487670843225,1183,0.25,0.012842465753424657,0.0064834024896265555,0.01556521215984152,15,7.353494692052095,H,1
H1-303,18.55,2008,H1,wp,40.06344103679608,270.3,18.57,2009,H1,40.17312414327701,270.8,0.019999999999999574,0.0018497965223825377,0.0010781671159029419,0.002737735542491007,0.5,0.10968310648092938,H,1
H1-304,25.54,2008,H1,beech,177.28036386642506,512.3,25.89,2009,H1,183.2718579397734,526.4,0.3500000000000014,0.02752293577981656,0.013703993735317206,0.03379671579342393,14.100000000000023,5.991494073348349,H,1
H1-305,50.97,2008,H1,ro,920.3504364119855,2040,51.33,2009,H1,935.962761033487,2069,0.35999999999999943,0.014215686274509804,0.007062978222483803,0.016963456531152075,29,15.612324621501557,H,1
H1-306,30.68,2008,H1,rm,220.54706431151982,739.3,30.74,2009,H1,221.55334157739358,742.2,0.05999999999999872,0.003922629514405642,0.0019556714471968295,0.004562641851593225,2.900000000000091,1.0062772658737629,H,1
H1-308,13.69,2008,H1,rm,33.64715413582817,147.2,13.72,2009,H1,33.81920412131668,147.8,0.030000000000001137,0.004076086956521894,0.0021913805697590313,0.005113359209934223,0.6000000000000227,0.17204998548851336,H,1
H1-309,36.02,2008,H1,ro,401.43081910677864,1019,36.31,2009,H1,409.1984530424447,1035,0.28999999999999915,0.015701668302257114,0.008051082731815633,0.01934986943192304,16,7.767633935666083,H,1
H1-310,20.59,2008,H1,wp,52.205179393424025,333,20.62,2009,H1,52.398384372327776,333.9,0.030000000000001137,0.0027027027027026343,0.0014570179698883505,0.003700877597752064,0.8999999999999773,0.19320497890375066,H,1
H1-311,18.24,2008,H1,rm,65.6623114440622,261.3,18.34,2009,H1,66.50414976312742,264.2,0.10000000000000142,0.011098354381936385,0.005482456140350956,0.01282072319038572,2.8999999999999773,0.8418383190652179,H,1
H1-312,12.48,2008,H1,rm,27.121161656893676,122.3,12.48,2009,H1,27.121161656893676,122.3,0,0,0,0,0,0,H,1
H1-313,46.18,2008,H1,wp,405.33800005628905,1675,46.78,2009,H1,418.83557176876354,1719,0.6000000000000014,0.02626865671641791,0.01299263750541363,0.0332995468241322,44,13.497571712474496,H,1
H1-314,49.21,2008,H1,hem,444.02704927493807,1902,49.41,2009,H1,448.4695694081262,1917,0.19999999999999574,0.007886435331230283,0.004064214590530293,0.01000506644908774,15,4.442520133188111,H,1
H1-315,20.16,2008,H1,wp,49.483246091935925,319.2,20.15,2009,H1,49.420993994618385,318.9,-0.010000000000001563,-9.39849624060186e-4,-4.960317460318235e-4,-0.0012580439286840712,-0.30000000000001137,-0.06225209731753978,H,1
H1-316,15.51,2008,H1,wp,25.440965739994525,188.9,15.5,2009,H1,25.399371006936708,188.7,-0.009999999999999787,-0.0010587612493383645,-6.447453255963757e-4,-0.001634951026738263,-0.20000000000001705,-0.041594733057817024,H,1
H1-317,24.43,2008,H1,rm,129.71493475304072,468.7,24.74,2009,H1,133.58250814665206,480.7,0.3099999999999987,0.02560273095796885,0.01268931641424473,0.029815945256994977,12,3.8675733936113375,H,1
H1-318,21.92,2008,H1,rm,100.75968115752289,377.4,22.13,2009,H1,103.02319112350716,384.6,0.2099999999999973,0.019077901430842727,0.009580291970802795,0.022464441530393547,7.2000000000000455,2.2635099659842695,H,1
H1-319,45.54,2008,H1,hem,367.1306058396321,1629,45.72,2009,H1,370.7001017933898,1642,0.17999999999999972,0.00798035604665439,0.003952569169960468,0.009722686959302245,13,3.5694959537577233,H,1
H1-320,29.85,2008,H1,wp,133.9509139561791,699.8,30.06,2009,H1,136.3549876210179,709.7,0.2099999999999973,0.014146899114032711,0.007035175879396894,0.01794742263293002,9.900000000000091,2.4040736648387906,H,1
H1-321,26.79,2008,H1,rm,160.80691718585288,563.7,27.12,2009,H1,165.46009524775383,577.7,0.33000000000000185,0.024835905623558627,0.012318029115341614,0.028936429746507897,14,4.653178061900945,H,1
H1-322,15.75,2008,H1,rm,46.643593727060626,194.8,15.75,2009,H1,46.643593727060626,194.8,0,0,0,0,0,0,H,1
H1-323,15.5,2008,H1,rm,44.93669835461193,188.7,15.53,2009,H1,45.139609254174765,189.4,0.02999999999999936,0.003709591944886153,0.0019354838709677007,0.0045154830459860126,0.700000000000017,0.2029108995628377,H,1
H1-326,14.68,2008,H1,rm,39.591322857185915,169.3,14.71,2009,H1,39.78009637437437,169.9,0.030000000000001137,0.0035440047253396,0.002043596730245309,0.004768052784429471,0.5999999999999943,0.18877351718845148,H,1
H2-327,33.25,2008,H2,hem,169.9141580566053,868.3,33.37,2009,H2,171.41810663633308,874.6,0.11999999999999744,0.007255556835195288,0.0036090225563909007,0.00885122580089391,6.300000000000068,1.5039485797277905,H,2
H2-329,19.06,2008,H2,rm,72.74692690652101,285.3,19.11,2009,H2,73.19235218671805,286.8,0.05000000000000071,0.005257623554153522,0.0026232948583421152,0.006122942908219465,1.5,0.44542528019704264,H,2
H2-330,23.45,2008,H2,hem,72.4125961607978,431.9,23.44,2009,H2,72.33729961187107,431.5,-0.00999999999999801,-9.261403102569513e-4,-4.2643923240929686e-4,-0.001039826672690036,-0.39999999999997726,-0.07529654892672966,H,2
H2-331,19.19,2008,H2,hem,44.423113853235456,289.2,19.23,2009,H2,44.64895810538848,290.4,0.03999999999999915,0.004149377593360957,0.0020844189682125663,0.005083935648886876,1.1999999999999886,0.22584425215302417,H,2
H2-332,24.31,2008,H2,beech,157.1509238945185,464.2,24.35,2009,H2,157.78305717697512,465.7,0.0400000000000027,0.003231365790607497,0.0016454134101194036,0.004022459854457503,1.5,0.632133282456607,H,2
H2-333,33.56,2008,H2,ro,338.98908440933366,884.6,33.75,2009,H2,343.5940034554909,894.6,0.18999999999999773,0.011304544426859598,0.005661501787842602,0.013584269399650493,10,4.604919046157249,H,2
H2-334,35.34,2008,H2,hem,197.2452488301878,980.9,35.57,2009,H2,200.40185973377132,993.7,0.22999999999999687,0.013049240493424477,0.006508205998868049,0.016003482579705196,12.800000000000068,3.156610903583527,H,2
H2-336,34.97,2008,H2,ro,374.02773691085343,960.5,35.2,2009,H2,379.93404728527605,973.1,0.23000000000000398,0.013118167621030737,0.0065770660566200735,0.015791102615019002,12.600000000000023,5.906310374422617,H,2
H2-338,33.2,2008,H2,hem,169.28983753023968,865.7,33.28,2009,H2,170.28940648466056,869.9,0.0799999999999983,0.004851565207346577,0.002409638554216816,0.005904482921145993,4.199999999999932,0.9995689544208801,H,2
H2-339,14.69,2008,H2,hem,23.187867202095685,169.5,14.7,2009,H2,23.226251415480483,169.7,0.009999999999999787,0.0011799410029497855,6.807351940095158e-4,0.00165535765106199,0.19999999999998863,0.03838421338479847,H,2
H2-340,12.24,2008,H2,hem,14.886409467101847,117.7,12.24,2009,H2,14.886409467101847,117.7,0,0,0,0,0,0,H,2
H2-341,18.66,2008,H2,hem,41.494459933832566,273.5,18.7,2009,H2,41.711369850517066,274.6,0.03999999999999915,0.004021937842778877,0.002143622722400812,0.005227442820809973,1.1000000000000227,0.2169099166845001,H,2
H2-342,32.05,2008,H2,hem,155.3055353629694,806.8,32.26,2009,H2,157.80579284530572,817.4,0.21000000000000085,0.013138324243926653,0.006552262090483646,0.016098959232154084,10.600000000000023,2.500257482336309,H,2
H2-343,45.34,2008,H2,yb,641.3265534589875,1615,45.55,2009,H2,648.6934928017658,1630,0.20999999999999375,0.009287925696594427,0.004631671812968543,0.011487033092649633,15,7.366939342778323,H,2
H2-344,28,2008,H2,ro,219.8765647941436,615.8,28.12,2009,H2,222.13544100346076,621,0.120000000000001,0.008444300097434307,0.0042857142857143215,0.010273383211312187,5.2000000000000455,2.258876209317151,H,2
H2-345,44.79,2008,H2,hem,352.47858893663494,1576,44.94,2009,H2,355.3805693687079,1586,0.14999999999999858,0.006345177664974619,0.0033489618218351994,0.0082330686832006,10,2.9019804320729463,H,2
H2-346,15.28,2008,H2,rm,43.46460316798286,183.4,15.32,2009,H2,43.73017613959459,184.3,0.040000000000000924,0.004907306434024022,0.0026178010471204793,0.00611009769456172,0.9000000000000057,0.2655729716117321,H,2
H2-347,24.43,2008,H2,hem,80.01855124256466,468.7,24.42,2009,H2,79.93865664648074,468.4,-0.00999999999999801,-6.400682739492455e-4,-4.0933278755620183e-4,-9.984509197339601e-4,-0.30000000000001137,-0.07989459608391769,H,2
H2-348,25.76,2008,H2,rm,146.7682629455067,521.2,26.06,2009,H2,150.78171614666445,533.4,0.29999999999999716,0.023407521105141847,0.011645962732919143,0.02734551135655187,12.199999999999932,4.013453201157745,H,2
H2-349,29.98,2008,H2,hem,131.91685116638752,705.9,30.02,2009,H2,132.34742675825456,707.8,0.03999999999999915,0.0026915993766822174,0.0013342228152101116,0.0032639923410842514,1.8999999999999773,0.43057559186704,H,2
H2-350,11.82,2008,H2,rm,23.896099824619103,109.7,11.83,2009,H2,23.94323116152271,109.9,0.009999999999999787,0.0018231540565178015,8.460236886632645e-4,0.0019723443260414465,0.20000000000000284,0.04713133690360749,H,2
H2-351,28.84,2008,H2,hem,119.99381333125028,653.3,28.93,2009,H2,120.91077369279883,657.3,0.08999999999999986,0.006122761365375785,0.0031206657420249605,0.007641730320022598,4,0.9169603615485471,H,2
H2-352,24.43,2008,H2,ro,158.71147739587695,468.7,24.51,2009,H2,159.9564519025992,471.8,0.08000000000000185,0.006614038830808668,0.003274662300450342,0.007844262602489013,3.1000000000000227,1.244974506722258,H,2
H2-353,37.92,2008,H2,hem,234.3811848190561,1129,38.24,2009,H2,239.25456578307146,1148,0.3200000000000003,0.01682905225863596,0.008438818565400852,0.020792543427825223,19,4.873380964015354,H,2
H2-354,62.92,2008,H2,ro,1522.5665160495198,3109,63.15,2009,H2,1535.9022142471463,3132,0.22999999999999687,0.007397877130910261,0.003655435473617242,0.008758696619854433,23,13.33569819762647,H,2
H2-356,13.94,2008,H2,rm,35.0962379874302,152.6,13.93,2009,H2,35.03760439514727,152.4,-0.009999999999999787,-0.0013106159895149977,-7.173601147776031e-4,-0.001670651774812172,-0.19999999999998863,-0.058633592282930636,H,2
H5-383,31.6,2008,H5,hem,150.02756029996854,784.3,31.76,2009,H5,151.89174960940574,792.2,0.16000000000000014,0.010072676271834873,0.005063291139240511,0.012425645699429432,7.900000000000091,1.8641893094371937,H,5
H5-384,36.92,2008,H5,rm,339.5064634312584,1071,37,2009,H5,341.22301857247254,1075,0.0799999999999983,0.003734827264239029,0.0021668472372697264,0.005056030815630418,4,1.716555141214144,H,5
H5-385,29,2008,H5,hem,121.62683384751016,660.5,29.19,2009,H5,123.58310275956472,669.2,0.19000000000000128,0.013171839515518615,0.006551724137931079,0.01608418841607966,8.700000000000045,1.9562689120545684,H,5
H5-386,16.46,2008,H5,yb,54.14823171777234,212.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,5
H5-388,40.48,2008,H5,hem,275.0560226877384,1287,40.72,2009,H5,279.06905677714036,1302,0.240000000000002,0.011655011655011656,0.005928853754940761,0.014589879000605738,15,4.01303408940197,H,5
H5-389,24.73,2008,H5,rm,133.45673466813497,480.3,24.74,2009,H5,133.58250814665206,480.7,0.00999999999999801,8.328128253174625e-4,4.0436716538609017e-4,9.424288615321574e-4,0.39999999999997726,0.12577347851708964,H,5
H5-392,15.67,2008,H5,hem,27.12978588796436,192.9,15.68,2009,H5,27.171905256083306,193.1,0.009999999999999787,0.0010368066355624086,6.38162093171652e-4,0.0015525138419036307,0.19999999999998863,0.042119368118946454,H,5
H5-393,14.74,2008,H5,yb,41.51835611767577,170.6,14.75,2009,H5,41.58608611267437,170.9,0.009999999999999787,0.0017584994138335954,6.784260515603654e-4,0.0016313265102942218,0.30000000000001137,0.06772999499860077,H,5
H5-394,21.04,2008,H5,hem,55.588670116279445,347.7,21.12,2009,H5,56.10519555826444,350.3,0.08000000000000185,0.007477710670117983,0.003802281368821381,0.00929191939480719,2.6000000000000227,0.5165254419849958,H,5
H5-395,17.89,2008,H5,wp,36.54517051152093,251.4,17.89,2009,H5,36.54517051152093,251.4,0,0,0,0,0,0,H,5
H5-396,65.63,2008,H5,ro,1684.0151509088935,3383,65.84,2009,H5,1696.9221687868119,3405,0.21000000000000796,0.00650310375406444,0.0031997562090508606,0.007664430970797534,22,12.907017877918406,H,5
H5-397,12.52,2008,H5,beech,31.124400412301814,123.1,12.6,2009,H5,31.61162984542376,124.7,0.08000000000000007,0.012997562956945643,0.006389776357827482,0.01565425925215159,1.6000000000000085,0.48722943312194644,H,5
H5-398,47.72,2008,H5,bb,921.2661854431093,1789,47.8,2009,H5,925.3810788503515,1795,0.0799999999999983,0.003353828954723309,0.0016764459346185728,0.004466562945934074,6,4.114893407242221,H,5
H5-399,17.29,2008,H5,hem,34.46510913983986,234.8,17.47,2009,H5,35.34479647248687,239.7,0.17999999999999972,0.020868824531516086,0.010410641989589343,0.02552399672021165,4.899999999999977,0.8796873326470092,H,5
H5-400,13.4,2008,H5,hem,18.546984922873477,141,13.55,2009,H5,19.055328852457993,144.2,0.15000000000000036,0.022695035460992826,0.011194029850746294,0.027408440331322514,3.1999999999999886,0.508343929584516,H,5
H5-401,18.04,2008,H5,rm,63.996971988214916,255.6,18.01,2009,H5,63.7492756337185,254.8,-0.029999999999997584,-0.003129890453834049,-0.0016629711751661633,-0.0038704386598483547,-0.799999999999983,-0.24769635449641925,H,5
H5-402,28.1,2008,H5,ro,221.75802898553562,620.2,28.32,2009,H5,225.93010984031088,629.9,0.21999999999999886,0.01564011609158325,0.00782918149466188,0.01881366313481884,9.699999999999932,4.17208085477526,H,5
